,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A
45773,5,5,2,3,5,2,1,1,2,1,1,5,5,1,4,2,1,5,5,4
45774,4,3,5,2,4,3,3,3,5,5,1,5,3,3,1,5,5,1,5,1
45775,2,4,4,1,4,2,2,4,5,2,2,4,2,2,4,4,3,4,2,1
45776,4,4,4,3,3,3,3,1,3,2,2,5,1,1,4,2,2,4,5,3
45777,2,3,4,2,4,5,2,5,3,1,1,5,5,2,4,4,2,2,4,4
45778,5,4,1,1,2,1,1,1,2,1,1,5,1,5,5,5,2,4,4,1
45779,1,1,4,5,4,2,3,1,3,4,2,4,1,2,3,2,4,4,4,1
45780,1,2,4,1,1,2,2,4,2,5,1,4,1,1,1,2,4,1,3,1
45781,5,4,5,5,5,2,5,5,5,5,2,5,2,5,2,2,3,4,5,5
45782,5,1,2,3,4,5,2,5,5,4,2,2,2,3,1,2,1,2,1,1
45783,5,5,4,1,5,1,5,3,5,1,1,5,5,5,5,1,5,5,5,1
45784,5,5,5,1,5,1,5,5,1,1,5,5,5,1,3,4,3,5,5,5
45785,1,2,2,2,4,2,1,2,4,5,1,4,3,3,1,1,2,2,4,1
45786,2,3,5,5,3,5,5,2,5,5,5,1,1,2,3,5,4,2,1,4
45787,5,4,2,3,5,1,1,5,3,3,2,5,4,1,4,1,1,4,5,3
45788,5,5,2,1,3,2,2,4,2,4,3,5,4,3,3,1,3,3,5,2
45789,5,5,4,2,5,2,2,5,2,5,2,5,5,2,5,3,1,5,5,4
45790,5,5,1,4,4,4,1,5,2,4,1,5,4,1,4,1,1,5,5,1
45791,5,5,1,1,5,1,1,5,2,2,1,5,5,1,4,1,1,5,5,3
45792,3,4,3,3,5,3,1,3,4,2,2,5,4,2,4,2,1,3,5,5
45793,4,1,2,1,5,4,4,5,4,4,1,5,3,1,1,2,1,5,5,5
45794,5,5,1,1,5,5,5,1,1,5,1,5,5,1,5,5,1,5,5,5
45795,2,5,3,1,3,1,1,4,4,4,1,4,1,3,5,4,2,1,4,1
45796,3,4,3,2,4,2,2,4,3,5,1,3,3,3,2,2,2,4,5,1
45797,5,5,5,1,5,2,1,5,5,2,4,5,4,2,4,2,4,5,5,1
45798,3,3,4,4,1,2,2,4,4,2,1,2,2,2,2,1,2,4,5,1
45799,1,4,4,5,2,4,2,4,4,4,5,1,1,2,3,4,2,3,5,1
45800,5,5,5,1,5,1,2,5,1,2,1,5,5,1,4,1,3,5,5,1
45801,5,4,5,2,3,2,2,4,5,2,1,5,2,1,3,2,3,4,5,3
45802,5,5,3,3,5,1,1,3,3,1,1,5,3,1,5,1,5,5,5,5
45803,5,5,1,1,5,5,1,4,4,5,1,5,5,3,3,5,1,4,5,5
45804,5,5,3,2,5,1,1,3,5,1,3,5,5,2,5,1,1,5,5,5
45805,2,2,5,3,3,5,5,3,5,5,1,4,1,3,4,4,3,3,5,4
45806,5,5,2,1,5,2,2,5,3,1,1,5,5,3,5,1,1,4,5,5
45807,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
45808,5,4,2,2,4,1,1,4,2,1,1,5,4,2,5,1,2,5,2,1
45809,4,4,3,1,5,5,2,5,1,4,1,5,1,1,5,3,1,5,5,5
45810,4,4,2,2,5,1,1,4,3,3,1,4,4,2,4,2,2,2,5,3
45811,5,5,2,2,5,1,1,4,1,1,1,5,5,1,2,1,1,5,5,1
45812,1,1,5,5,1,5,4,1,5,5,2,1,1,4,2,5,2,1,3,1
45813,2,1,5,1,5,4,3,5,5,5,1,4,1,1,1,2,1,4,5,5
45814,5,5,1,1,5,1,5,5,1,5,1,1,5,1,5,1,1,5,5,5
45815,1,2,1,4,1,4,2,2,5,5,1,2,1,1,3,4,1,3,5,1
45816,4,4,2,3,4,2,3,4,3,2,2,5,4,2,5,1,4,5,5,2
45817,3,5,4,1,5,1,1,2,5,1,1,4,1,1,4,2,4,3,5,4
45818,1,1,5,3,1,4,4,2,5,5,1,2,1,2,1,4,2,1,1,1
45819,1,2,3,2,4,4,1,1,5,5,4,1,1,4,2,4,5,1,5,1
45820,5,2,1,5,5,5,2,1,5,5,4,1,1,2,1,5,2,5,1,1
45821,5,5,2,2,5,2,1,4,2,1,1,5,5,3,4,2,1,4,5,3
45822,4,5,3,2,5,1,1,4,4,2,1,5,4,2,4,2,1,5,5,4
45823,1,1,5,5,4,1,2,5,5,4,1,5,5,4,5,5,1,5,5,3
45824,2,3,5,4,5,2,1,4,5,3,4,2,2,1,5,1,3,1,5,1
45825,4,1,5,3,2,1,1,2,5,2,3,5,1,2,1,2,2,4,5,4
45826,2,2,4,5,2,4,2,1,5,3,2,1,1,4,2,2,2,3,5,2
45827,5,5,4,1,5,1,1,5,3,2,1,1,5,1,5,1,1,5,5,5
45828,1,1,5,3,1,5,5,2,5,5,1,2,1,1,1,5,2,2,5,1
45829,4,4,3,4,5,2,5,5,5,3,2,5,4,1,5,5,5,3,4,4
45830,1,1,5,2,1,5,2,1,5,5,5,1,1,1,1,2,4,1,3,1
45831,5,3,2,1,5,2,2,2,5,1,1,5,4,4,2,1,3,5,5,3
45832,2,2,4,4,2,5,4,2,5,4,3,4,2,4,2,4,2,3,4,2
45833,1,1,5,4,2,5,5,1,5,5,3,4,1,3,2,5,5,1,4,1
45834,4,4,1,3,5,5,4,4,4,2,1,2,5,3,5,3,1,3,5,5
45835,4,3,2,2,1,5,1,2,5,5,1,1,3,1,4,1,2,2,3,4
45836,1,4,1,4,1,1,1,2,2,1,3,1,1,1,3,2,4,3,5,1
45837,4,1,4,2,1,5,1,1,5,5,1,5,1,1,1,1,5,1,1,2
45838,1,2,4,5,2,3,2,1,5,5,2,1,1,5,3,4,1,1,4,2
45839,5,5,1,2,1,1,1,1,1,1,1,5,5,1,4,5,1,5,5,1
45840,5,3,1,2,4,2,2,4,1,2,2,4,5,2,3,2,2,5,4,2
45841,5,5,1,1,5,1,1,5,1,1,2,4,4,1,5,2,2,5,5,3
45842,5,4,1,1,5,1,1,5,2,1,1,5,4,1,5,1,1,4,5,1
45843,4,4,2,2,3,1,1,2,5,2,2,4,3,2,5,2,4,5,5,1
45844,5,5,2,2,4,1,1,4,2,2,1,5,5,3,5,1,1,5,5,3
45845,5,5,1,1,5,2,1,5,2,1,1,5,4,1,5,1,2,5,2,2
45846,1,3,4,1,4,5,5,2,5,5,1,5,2,1,1,2,5,5,5,3
45847,4,3,2,4,3,2,1,5,2,2,3,5,4,3,3,1,1,4,5,1
45848,4,4,4,4,5,2,1,2,4,2,2,4,2,2,4,2,2,4,5,2
45849,3,4,4,4,2,4,2,2,5,5,4,2,2,2,4,5,3,4,4,3
45850,5,1,5,1,5,1,1,5,5,1,1,5,4,1,1,4,1,1,1,1
45851,1,4,4,3,4,5,5,4,5,3,3,3,1,3,5,4,1,3,5,5
45852,5,4,2,3,5,2,1,5,4,3,1,5,4,1,5,1,1,5,5,1
45853,1,1,3,5,1,5,2,1,5,1,4,1,1,2,2,2,5,5,5,1
45854,3,2,2,1,4,1,2,4,4,2,1,4,2,2,5,1,2,4,5,4
45855,2,2,2,5,4,2,1,5,5,4,1,3,4,4,5,2,1,5,5,1
45856,1,4,3,3,2,4,3,3,3,4,2,1,3,2,4,2,1,2,5,1
45857,1,2,4,3,1,5,5,1,5,5,3,2,1,4,1,4,1,1,5,1
45858,2,3,4,2,4,4,4,2,5,4,1,5,1,4,1,4,3,4,5,1
45859,5,5,1,2,5,1,1,5,4,2,1,5,4,2,4,1,2,5,5,2
45860,3,4,1,4,3,1,1,4,2,1,2,3,5,1,4,1,1,4,5,1
45861,5,4,2,1,5,1,1,5,1,1,1,5,1,1,5,1,1,4,5,1
45862,2,5,3,2,4,2,1,4,5,2,2,1,1,2,4,5,1,2,5,1
45863,5,1,4,2,4,4,5,5,4,4,3,5,1,1,2,5,3,5,3,4
45864,4,5,4,2,3,2,1,3,3,3,2,5,5,1,3,3,2,5,4,2
45865,4,2,5,3,4,2,2,2,5,4,1,2,1,1,2,2,2,5,5,1
45866,1,4,2,4,2,2,1,5,4,4,3,2,1,2,4,1,4,4,5,1
45867,3,5,3,1,5,5,1,3,5,5,1,5,5,1,3,1,1,5,5,3
45868,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,1,5
45869,4,5,1,1,5,1,1,4,2,1,1,5,1,1,5,1,1,4,5,3
45870,1,1,5,4,1,4,2,1,5,5,5,3,1,4,3,5,1,2,3,1
45871,2,1,4,5,1,4,4,2,5,5,3,1,1,2,1,5,3,2,4,2
45872,5,5,2,2,4,1,1,3,3,1,1,5,5,1,5,1,1,4,5,3
45873,5,4,2,1,5,2,3,2,3,3,2,4,2,1,4,1,4,2,5,1
45874,2,4,4,4,3,2,2,5,5,5,1,2,3,1,5,1,2,4,5,3
45875,5,5,1,3,3,3,1,1,3,2,2,4,5,3,5,3,3,4,5,3
45876,5,5,1,3,5,1,1,5,1,1,1,5,5,1,4,5,2,2,5,4
45877,5,5,2,5,5,1,1,4,2,1,5,5,5,4,4,1,4,5,5,5
45878,2,4,1,1,4,2,1,1,2,3,1,4,4,1,1,1,1,4,5,1
45879,5,4,4,2,4,4,3,2,5,3,4,2,1,1,1,1,2,1,5,1
45880,1,1,4,3,4,4,3,2,5,5,2,4,4,3,1,3,2,2,4,3
45881,4,4,5,2,3,4,4,5,4,2,2,5,5,1,2,1,1,5,5,3
45882,5,5,1,1,1,1,1,1,5,1,1,5,1,1,5,5,1,1,5,1
45883,4,4,1,2,3,2,1,5,3,1,1,4,4,2,5,2,2,4,5,4
45884,2,2,3,3,4,3,3,2,4,3,3,4,2,3,2,4,3,3,4,2
45885,5,5,3,1,5,2,2,5,5,2,1,5,5,1,4,4,2,4,5,4
45886,5,5,1,2,4,1,1,5,2,5,1,4,3,1,5,1,2,5,5,4
45887,1,1,2,3,2,4,2,4,4,2,2,4,4,2,4,2,3,4,5,1
45888,1,5,3,1,3,3,1,4,2,5,2,1,4,1,5,5,2,5,5,1
45889,5,4,2,4,2,1,2,3,3,2,2,4,2,1,4,1,3,5,4,3
45890,5,5,2,3,5,2,1,4,3,1,1,4,5,3,4,2,1,4,5,5
45891,5,1,4,1,4,1,1,3,3,1,1,5,3,1,2,3,1,3,5,4
45892,2,4,3,1,4,1,1,4,3,1,1,3,3,2,3,1,1,5,1,4
45893,4,1,1,4,5,4,1,2,4,5,1,4,5,1,1,5,1,5,2,2
45894,2,1,3,4,1,5,4,2,5,5,3,2,1,3,3,4,2,3,4,1
45895,1,1,2,5,1,4,2,1,5,5,2,5,1,5,3,1,1,1,5,1
45896,5,5,1,5,5,1,1,5,5,1,1,5,5,1,5,1,1,1,2,5
45897,3,3,1,3,1,3,1,3,3,1,1,5,1,1,5,1,1,5,5,4
45898,2,4,2,3,4,5,2,2,4,4,1,2,4,2,3,4,3,1,4,4
45899,5,1,5,1,5,1,1,5,3,1,1,5,5,1,3,5,5,5,5,5
45900,4,4,2,1,5,1,1,5,1,2,1,4,4,1,4,1,1,5,5,2
45901,4,4,4,2,4,1,1,2,3,3,3,4,1,3,4,3,3,5,5,4
45902,3,2,5,5,5,2,2,4,5,3,2,4,5,3,4,5,2,3,4,4
45903,5,5,3,1,5,3,1,3,3,1,1,5,3,1,5,1,1,5,5,5
45904,2,4,4,4,4,4,2,1,5,2,2,2,2,4,3,1,1,2,1,1
45905,3,2,5,5,4,4,5,5,5,5,5,4,1,2,3,5,3,3,2,3
45906,1,1,4,4,2,4,5,2,5,4,2,2,2,2,2,4,4,1,4,3
45907,3,2,3,3,4,1,1,2,3,1,2,4,1,1,3,1,4,3,5,4
45908,3,2,5,4,1,5,2,4,5,5,3,1,5,2,2,3,3,5,5,1
45909,1,4,5,2,4,4,2,1,5,4,2,2,2,3,4,4,2,1,5,1
45910,1,4,5,3,3,5,4,4,5,5,3,4,1,3,4,2,5,4,3,1
45911,2,1,5,4,1,3,2,1,5,4,3,2,1,2,2,4,5,4,2,1
45912,1,4,3,2,1,2,2,1,4,2,2,4,1,2,4,4,1,2,5,1
45913,2,3,4,5,4,5,4,2,4,4,2,1,1,3,3,2,3,1,3,3
45914,2,2,5,5,3,4,4,2,5,2,4,2,2,4,2,2,4,3,3,1
45915,3,3,3,4,4,2,4,1,4,3,1,4,2,1,4,2,1,1,5,3
45916,5,2,4,2,4,4,2,5,4,5,1,5,3,1,5,5,5,5,2,5
45917,2,2,5,4,4,2,2,1,4,2,2,4,2,2,3,3,3,3,2,1
45918,5,4,1,1,4,1,1,5,4,1,1,5,5,1,5,1,1,5,5,2
45919,5,4,4,4,5,3,4,4,5,3,3,3,5,1,4,4,1,4,5,5
45920,5,4,2,2,5,1,1,1,1,1,1,2,2,1,3,1,1,5,5,1
45921,3,4,4,2,4,2,2,5,4,4,1,5,1,1,2,1,1,3,1,4
45922,4,4,5,4,4,5,3,4,5,5,1,5,4,1,4,1,1,4,4,1
45923,5,5,4,2,5,4,2,5,4,2,1,3,5,1,3,4,4,5,5,2
45924,1,4,2,5,4,4,4,4,4,4,2,2,4,2,1,4,1,3,4,2
45925,1,1,5,4,4,5,2,1,5,5,2,1,1,3,2,5,5,1,5,1
45926,4,1,2,2,5,2,2,1,1,2,1,4,1,4,5,1,1,5,5,2
45927,3,2,4,3,2,5,5,2,5,2,1,4,2,2,4,2,2,1,1,2
45928,5,5,3,3,5,2,1,2,4,1,1,5,5,1,5,2,3,3,5,4
45929,2,2,4,4,2,4,4,1,5,1,4,5,1,1,2,4,1,1,5,1
45930,5,5,5,2,5,3,2,5,5,2,2,5,4,3,5,5,1,5,4,3
45931,5,4,2,1,3,1,1,5,2,1,1,4,5,1,4,1,1,4,3,1
45932,5,5,1,3,3,1,1,5,1,2,1,5,5,1,5,1,5,5,5,5
45933,4,5,1,1,5,2,2,4,5,3,1,5,5,1,5,4,5,5,5,4
45934,5,4,4,2,2,3,4,5,5,2,1,4,4,1,4,1,1,1,2,2
45935,5,1,1,3,4,1,1,2,1,1,1,5,5,1,5,1,3,5,5,3
45936,2,1,3,4,3,3,5,2,5,5,2,2,3,3,1,3,4,4,5,2
45937,5,2,5,1,5,2,5,5,5,2,2,2,5,1,1,2,1,5,5,4
45938,2,1,4,5,2,4,4,1,5,3,3,4,1,4,1,5,2,2,4,1
45939,4,4,3,1,4,1,4,3,3,3,1,3,1,1,4,3,3,1,3,1
45940,4,1,3,2,4,2,2,1,2,5,1,5,4,1,3,2,1,4,5,5
45941,5,4,2,4,5,4,2,4,2,2,1,2,2,1,2,4,2,4,5,2
45942,5,5,1,1,5,1,1,4,2,1,1,2,5,1,5,1,1,5,5,4
45943,4,4,4,3,5,2,2,4,3,2,1,4,2,2,5,1,2,4,5,1
45944,5,5,5,2,3,1,1,4,5,4,3,5,5,2,4,5,4,5,5,2
45945,3,5,2,2,4,2,1,5,2,2,1,5,5,1,4,2,2,4,5,1
45946,5,4,5,2,5,2,5,4,5,5,3,5,5,2,1,1,3,5,4,1
45947,1,1,1,1,4,4,1,1,5,5,1,4,1,1,5,1,1,1,5,1
45948,5,5,4,4,5,1,2,2,4,4,1,4,4,1,2,1,4,4,5,1
45949,4,4,2,4,2,4,1,2,4,2,2,4,2,2,2,2,2,4,5,1
45950,4,4,2,2,5,2,1,5,3,2,1,5,4,2,5,1,5,4,5,1
45951,3,5,1,3,3,5,3,5,5,5,1,5,5,1,5,5,3,5,5,5
45952,5,5,2,4,2,4,3,5,2,5,3,5,5,2,1,3,1,4,5,5
45953,5,5,2,1,5,1,1,5,4,1,1,5,5,1,5,1,1,5,5,5
45954,5,4,1,1,4,2,1,5,2,1,5,5,5,1,4,5,1,5,5,3
45955,1,2,1,4,2,4,1,4,5,2,1,2,5,5,4,1,1,3,1,1
45956,5,3,4,2,5,2,2,5,3,2,2,5,5,1,4,2,4,4,5,4
45957,5,4,4,1,5,2,2,5,2,5,1,5,5,2,5,2,2,5,5,2
45958,4,5,2,1,5,1,1,5,2,1,2,5,4,1,5,1,1,4,5,2
45959,5,5,4,2,5,2,1,5,3,4,2,5,5,2,5,2,1,4,4,4
45960,2,2,4,4,2,2,2,2,4,4,3,4,1,4,3,4,3,2,4,1
45961,4,2,1,2,5,1,2,1,1,2,1,5,5,1,2,1,1,4,5,1
45962,4,2,4,3,4,2,2,3,5,5,2,4,2,2,3,4,4,3,5,3
45963,5,5,4,3,3,4,2,4,4,2,2,5,4,3,4,1,1,5,5,1
45964,3,4,3,4,5,2,2,4,4,3,2,3,4,3,3,3,2,4,5,4
45965,2,2,2,3,4,2,2,2,5,2,2,4,1,3,4,2,3,4,5,1
45966,1,1,2,5,1,1,1,1,5,5,1,5,1,4,5,2,1,1,5,5
45967,1,2,2,4,1,4,4,1,5,5,5,1,1,3,4,5,2,1,4,1
45968,5,2,2,2,4,4,1,4,4,5,2,5,2,1,4,2,2,4,5,2
45969,5,2,2,1,5,1,1,5,2,2,1,5,5,1,5,1,1,5,5,5
45970,1,1,2,4,1,1,1,2,3,5,3,4,1,2,2,2,2,3,4,1
45971,4,4,2,4,1,2,2,2,5,4,2,1,3,4,4,4,1,2,5,4
45972,1,4,4,2,4,4,4,1,5,5,1,4,1,1,1,1,2,2,3,1
45973,1,4,5,2,3,5,2,2,5,5,1,5,1,1,4,1,1,1,5,1
45974,2,1,5,5,2,5,2,3,1,5,3,3,1,3,3,3,3,4,5,1
45975,5,4,1,4,4,1,1,3,4,1,1,2,3,1,4,2,1,3,5,4
45976,2,2,4,5,1,4,4,1,5,3,3,1,1,2,3,4,4,3,4,1
45977,2,1,2,2,1,4,5,1,4,3,2,2,3,4,1,3,4,1,4,3
45978,4,5,2,2,3,1,3,4,2,5,3,5,4,1,5,2,2,4,3,3
45979,3,4,5,4,5,5,5,5,5,5,2,5,4,5,4,4,3,3,5,4
45980,5,5,2,1,4,1,1,4,1,1,2,4,4,1,4,2,1,5,5,4
45981,5,5,3,1,5,1,1,5,1,1,1,5,5,1,5,1,1,2,5,5
45982,5,5,2,3,4,5,4,4,3,4,1,5,4,1,4,2,3,5,3,2
45983,1,3,1,1,2,3,5,1,5,5,1,1,3,1,3,4,5,5,5,3
45984,4,3,4,2,2,2,2,5,1,1,2,5,4,1,5,2,3,4,5,1
45985,4,5,4,2,4,5,5,3,1,5,1,5,5,2,5,4,2,4,5,4
45986,1,1,3,5,1,2,2,1,5,5,1,5,1,1,1,1,2,4,5,1
45987,5,5,2,2,4,1,1,5,1,2,1,2,4,1,5,3,3,4,5,4
45988,4,1,2,2,2,1,1,4,2,4,2,2,3,3,2,1,4,4,5,2
45989,1,2,5,5,5,5,3,1,5,4,3,5,1,3,3,4,3,1,5,1
45990,3,1,4,1,5,4,2,5,4,2,2,4,3,1,4,3,1,5,5,3
45991,5,5,1,1,5,1,1,5,1,1,1,5,5,2,5,1,1,5,4,5
45992,4,5,2,2,5,2,2,1,3,2,2,3,5,2,3,4,4,4,5,4
45993,1,3,4,2,5,4,5,4,5,5,1,4,2,2,5,2,2,5,5,4
45994,1,1,1,5,1,4,5,1,5,2,2,5,4,2,1,2,5,4,5,2
45995,4,2,1,1,4,4,1,3,2,3,1,5,5,1,4,2,1,4,5,2
45996,4,2,2,1,4,1,1,1,5,2,1,4,1,1,2,2,3,4,4,1
45997,5,5,2,1,5,4,2,5,2,1,2,5,2,1,4,2,1,5,1,2
45998,5,5,1,2,5,3,1,2,3,4,1,5,4,2,4,1,5,4,5,3
45999,5,1,2,4,4,2,2,3,5,2,2,2,1,2,1,4,2,4,5,2
46000,4,5,3,4,4,4,1,4,2,1,1,4,5,4,4,2,2,3,5,4
46001,4,4,2,2,4,4,3,4,3,4,4,2,2,2,3,4,3,4,2,5
46002,4,2,1,1,5,5,1,4,2,4,1,5,4,1,2,1,1,5,5,3
46003,1,1,5,5,1,1,2,1,5,5,5,4,1,4,1,5,1,1,4,3
46004,5,4,3,4,5,2,1,5,5,2,3,4,4,3,4,4,2,4,5,5
46005,4,4,4,2,4,2,1,5,4,2,1,5,2,1,5,1,1,5,5,1
46006,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,5,1,5,5,5
46007,2,1,3,5,1,5,2,1,5,5,2,2,1,3,2,4,5,2,5,1
46008,4,5,3,4,3,1,2,2,4,5,1,4,4,2,3,1,1,3,5,2
46009,1,1,4,3,4,2,2,2,5,5,2,2,2,2,1,1,1,1,5,1
46010,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,5,5,5,5
46011,5,5,1,3,5,1,1,5,3,5,2,5,5,2,1,5,1,2,5,3
46012,4,3,5,4,4,4,4,4,5,4,4,3,2,3,2,3,3,2,5,2
46013,1,1,5,5,1,1,1,2,5,5,1,2,1,5,1,1,5,1,5,1
46014,4,4,1,2,3,3,1,4,4,2,2,5,4,1,4,1,2,5,5,2
46015,1,1,5,4,4,3,5,5,3,5,1,4,4,1,1,1,4,4,3,1
46016,5,4,4,5,4,1,2,5,5,4,3,4,4,2,2,3,3,3,1,1
46017,4,4,1,4,1,1,1,1,5,4,1,4,1,1,3,1,2,3,5,3
46018,1,1,1,5,1,5,5,1,5,1,1,4,1,4,2,2,5,1,4,1
46019,3,2,5,4,3,4,4,2,5,5,2,3,5,4,3,3,4,3,4,3
46020,5,5,4,3,4,2,3,4,4,2,4,5,4,4,1,4,5,4,2,5
46021,3,4,2,4,4,2,2,2,5,2,2,4,4,3,4,2,2,4,5,2
46022,4,5,1,1,3,1,1,5,1,1,1,4,5,1,4,1,5,5,5,3
46023,4,3,3,3,3,2,2,2,3,3,2,4,4,3,2,2,3,4,4,1
46024,4,3,1,1,5,1,1,3,2,3,1,5,2,1,3,5,1,5,5,1
46025,5,2,1,4,3,2,1,5,2,1,1,5,4,2,1,3,3,5,4,1
46026,4,4,4,4,4,2,2,1,5,2,1,2,2,4,4,4,2,1,5,4
46027,1,4,4,2,2,4,2,1,5,5,1,1,1,2,3,4,4,4,4,2
46028,2,2,4,5,2,3,2,2,5,5,2,1,1,4,3,4,2,2,5,1
46029,5,1,1,1,3,2,1,2,3,3,1,5,1,1,4,4,1,2,3,3
46030,2,4,4,2,3,2,2,1,5,4,2,2,3,2,3,4,3,2,5,3
46031,5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5
46032,5,4,2,4,5,3,2,5,3,3,1,5,5,1,3,4,1,5,1,5
46033,2,1,1,1,2,4,1,1,5,3,1,4,1,1,3,3,1,5,5,1
46034,4,4,3,2,4,3,2,2,4,1,1,4,4,2,3,2,2,4,5,1
46035,2,2,3,2,3,1,1,2,5,1,2,2,1,1,4,3,3,4,5,1
46036,4,4,4,4,2,1,2,2,5,4,2,4,1,2,3,5,1,5,2,2
46037,3,3,2,3,3,2,1,2,5,2,3,4,1,4,4,2,2,5,4,3
46038,2,2,5,5,3,4,4,1,5,4,1,2,1,4,4,2,5,4,5,1
46039,2,4,3,4,2,3,1,2,4,2,2,1,4,2,5,1,1,4,5,1
46040,4,5,1,4,3,1,1,4,3,2,1,5,5,1,5,1,1,5,5,1
46041,5,5,1,1,4,1,1,5,3,2,1,5,4,1,4,5,1,4,5,5
46042,1,1,5,5,1,4,4,1,5,5,2,3,1,4,1,4,4,3,5,1
46043,1,1,5,5,1,5,5,1,5,5,5,1,1,5,1,1,5,1,5,1
46044,1,1,4,1,1,2,2,1,5,5,1,1,1,1,1,5,5,5,1,1
46045,1,1,3,5,1,5,5,2,5,5,1,5,1,1,1,4,3,1,5,1
46046,2,3,2,2,5,4,2,1,5,3,3,5,2,2,3,4,1,5,5,5
46047,5,4,4,1,5,1,1,2,1,1,1,5,4,1,4,1,1,5,5,5
46048,5,5,1,1,5,4,1,5,1,1,1,5,4,1,4,1,1,5,5,5
46049,4,2,5,4,1,4,2,4,5,2,1,5,1,1,3,5,5,5,5,2
46050,4,1,4,5,5,5,4,4,5,4,1,2,2,5,2,1,1,2,4,1
46051,1,1,5,5,2,4,5,1,5,5,4,1,1,4,1,4,2,1,1,1
46052,4,2,3,2,5,3,3,5,4,3,2,5,3,1,2,2,2,4,5,4
46053,5,1,1,3,1,1,2,5,3,1,3,5,2,1,5,1,5,5,5,3
46054,5,3,2,1,5,3,2,2,4,2,1,5,4,1,4,2,1,4,5,5
46055,1,2,5,5,4,5,4,2,5,5,2,1,1,2,1,2,2,1,5,1
46056,5,4,2,4,4,1,2,5,2,1,2,5,5,2,4,2,2,4,3,3
46057,4,2,2,5,4,2,2,2,3,3,3,4,1,2,3,2,2,4,5,2
46058,1,2,3,3,4,4,3,2,4,5,1,4,2,1,2,1,4,3,5,3
46059,1,2,5,3,5,2,2,4,5,5,1,4,4,3,4,4,3,4,5,1
46060,2,3,3,5,2,4,2,2,5,4,4,3,3,3,5,5,4,2,5,3
46061,5,3,2,1,5,1,2,5,5,4,1,4,4,2,5,5,3,5,5,4
46062,3,2,3,2,5,5,3,4,4,4,1,4,3,2,4,4,1,5,5,4
46063,5,5,2,3,5,1,1,4,4,2,1,4,5,2,5,1,5,5,4,4
46064,1,1,4,2,2,5,2,4,5,4,1,4,4,1,1,2,1,1,5,1
46065,5,4,5,1,5,5,5,4,5,5,1,3,5,1,5,5,1,4,1,3
46066,1,2,3,4,4,3,1,2,3,4,1,5,4,3,3,2,1,2,5,2
46067,2,5,2,2,4,1,1,5,4,4,1,5,4,1,5,1,1,5,5,5
46068,1,1,5,5,1,2,5,1,5,5,1,1,1,4,3,2,5,4,5,1
46069,2,1,3,4,3,4,4,2,5,5,3,4,1,5,1,3,3,4,5,1
46070,4,3,1,1,4,1,1,4,3,1,1,4,4,1,4,5,1,4,5,3
46071,2,5,3,4,4,4,1,4,5,4,2,2,2,1,4,4,3,2,5,1
46072,3,3,5,3,1,3,2,3,5,3,1,3,3,3,1,2,3,3,5,3
46073,1,2,1,4,1,5,5,2,5,2,2,4,4,2,1,2,2,1,3,1
46074,1,1,5,3,1,5,3,1,5,5,5,4,1,3,1,3,5,1,4,1
46075,4,3,3,3,2,2,2,3,5,3,2,5,4,2,2,5,2,4,5,3
46076,3,5,2,1,1,1,1,3,5,5,3,3,4,2,3,1,1,5,5,4
46077,5,1,5,5,5,4,1,1,5,4,5,5,5,5,1,5,1,1,1,1
46078,5,4,1,1,4,2,1,5,2,1,1,5,5,1,4,1,1,5,5,2
46079,2,3,5,2,1,4,2,1,5,5,2,4,1,4,1,5,4,3,5,1
46080,4,4,2,1,4,1,1,4,3,2,1,5,2,1,3,2,4,4,5,2
46081,5,3,2,2,5,1,2,5,4,2,1,4,2,1,3,2,1,5,3,5
46082,5,4,1,1,5,1,1,4,1,1,1,5,4,1,3,3,1,4,5,4
46083,2,1,5,4,2,5,4,5,5,5,4,4,4,1,4,5,1,4,5,3
46084,4,4,4,5,2,1,1,2,4,3,1,4,3,2,3,4,4,4,3,5
46085,1,4,1,4,4,5,1,4,5,5,4,1,5,2,1,5,3,5,5,2
46086,5,5,1,1,5,1,1,5,1,1,1,3,5,2,5,1,1,5,5,3
46087,1,3,4,4,1,2,2,1,5,5,1,1,1,4,4,5,2,1,5,1
46088,5,5,1,2,4,1,1,3,2,1,1,5,3,1,3,3,1,4,5,3
46089,2,3,4,4,3,4,3,1,5,1,1,2,2,2,3,5,2,3,4,2
46090,5,4,3,1,4,4,3,4,3,4,3,4,4,2,3,2,2,4,4,4
46091,5,1,2,1,5,4,1,5,5,1,1,5,2,4,5,1,1,4,5,1
46092,5,5,3,3,5,2,1,5,5,3,1,5,5,3,4,1,1,3,3,5
46093,5,5,4,4,1,1,1,1,4,1,1,5,1,1,1,5,5,3,5,1
46094,2,5,4,1,5,4,2,4,4,2,1,4,4,1,4,1,1,4,4,2
46095,5,4,1,2,4,1,1,3,3,1,1,3,4,2,4,1,2,4,5,1
